-0.96278167	-0.95947355	-1.120458	1.0710853	-0.28391197	-0.31954864	0.62069535	0.6158462	1.7055253	1.0473564	-0.3425482	-1.1482812	-1.310453	0.8171251	-0.37674057	-1.3179405	0.5967738	0.86963975	-0.6959666	-0.64504284	-1.5350416	-1.6497765	0.4382823	1.2844995	0.7755483	0.9334795	-1.5582489	-1.0980794	1.4156282	1.0974889	-0.80024207	1.1409242	-0.8512251	-0.17994662	1.5218905	-0.68548286	0.047532666	1.0042394	-0.6240593	0.5571393	1.246031	-0.9484428	-0.96987754	-1.5910034	-0.8967491	0.41849065	-0.20276366	-1.2609868	0.84362775	0.25105047	-0.41262692	-1.8235905	-0.8170948	-1.1236628	-0.8969405	-1.236635	1.4352154	-1.4480983	-0.458726	-1.2505308	-0.9228239	0.35332793	0.43006092	-1.4532952	1.8184861	1.4787285	-0.8538368	0.98089904	0.9271214	-1.4481114	0.83189845	0.8415646	-1.5441573	-0.40717402	1.0880532	0.9155114	0.87408996	-1.3450541	-0.48943102	-0.15626857	1.1894687	-0.82052374	1.2637444	0.28945026	0.05503997	1.4844068	1.3759714	1.5540454	-0.43327427	-0.64362395	1.1392992	0.6798453	-1.6977237	1.0996077	-1.1488494	1.1596268	1.343953	0.30007058	0.9062124	-1.7445371
-1.1038297	-1.0787305	-1.000658	1.0095696	-0.87934804	-0.6272537	0.5943616	0.7298006	1.3578614	0.8854444	-0.6170218	-1.0962497	-1.186226	0.74540627	-0.82695013	-1.045592	0.9314213	0.9319415	-0.7700337	-0.8977814	-1.2132618	-1.2321059	0.74071276	0.9547326	0.777194	1.1217444	-1.2220259	-0.9915112	1.1213952	1.0638666	-1.1157191	0.9752222	-0.9585011	-0.36614555	1.2024978	-0.92893445	-0.39477208	1.1072996	-0.91801494	0.85975116	1.086033	-0.8000878	-0.8226096	-1.1546359	-0.782625	0.7754921	-0.4204	-0.8918994	1.0050746	0.679549	-0.78051215	-1.2810944	-0.76485735	-0.9035323	-0.9626732	-1.0567286	0.89900964	-1.0049976	-0.661683	-1.1827751	-1.0248303	0.72313505	0.81148535	-0.92415184	1.0232579	1.1496041	-0.97656053	1.0239247	0.94540584	-1.1295084	1.0168979	1.0845269	-1.0916015	-0.859331	0.9115421	0.731409	0.5572165	-1.1185025	-0.4059039	0.2193287	1.0860884	-0.9334298	1.02301	0.8215612	0.6885155	1.2304921	1.0991706	1.3441557	-0.5981619	-0.81341934	0.97201884	0.8102862	-1.2618277	0.9130226	-0.9389184	1.1267315	0.9619437	-0.31585333	0.9967295	-0.98547953
-0.8065168	-1.114627	-0.977837	1.1635213	-0.7593231	-1.1683757	0.50979954	0.5119153	1.4650152	0.9591361	-1.0027717	-1.1945142	-1.5272851	0.76500386	-1.0542722	-1.3160949	1.219178	0.89436984	-0.9756041	-1.0297549	-1.3476146	-1.1398191	0.922053	0.9797622	1.0496446	1.0936728	-1.1556573	-0.92864984	1.5370479	1.2159693	-1.1315023	1.3361849	-1.2674063	-0.2533511	1.1775002	-1.2756778	-0.27482414	1.0634485	-0.7987833	0.7246873	1.4451158	-1.0303296	-1.142088	-1.1037042	-0.8406453	1.1378176	-0.4178683	-0.9487959	1.3345714	0.9106458	-0.39795062	-1.342441	-0.5221093	-1.0528187	-1.2163459	-1.2445925	0.9509167	-1.4396877	-1.0479894	-0.991814	-1.0634141	0.7236233	0.5279678	-1.2136126	1.09118	1.2840945	-0.8212233	0.82541335	1.31366	-1.2816405	0.88283587	1.2002465	-1.061536	-0.87466794	0.87251705	0.6470489	0.64068735	-1.1378739	-0.6163206	-0.006362451	0.9145271	-0.61960375	1.1113935	0.7881352	0.3466412	1.1855634	1.0175322	1.2085508	-0.7106808	-0.999707	0.87917084	0.7343513	-1.3062068	1.4539537	-0.8274348	1.1675984	1.1760616	-0.047215346	1.0043396	-1.2445477
-0.8870839	-1.2015079	-0.90035784	1.0742766	-0.61012506	-0.98328847	0.51500356	0.5251622	1.4837512	0.92936516	-0.8080704	-1.2198912	-1.5296848	0.59245205	-0.84848803	-1.30825	1.0455999	0.868666	-0.8571815	-0.8708518	-1.2611568	-1.2030427	0.87141633	1.0606929	0.8204542	0.99795765	-1.3815347	-0.7798245	1.4521625	1.050261	-1.0624213	1.1556994	-1.190427	-0.07966939	1.2952303	-0.9530061	-0.05224705	1.0595043	-0.6357524	0.641015	1.3713208	-0.9853968	-0.9275105	-1.1114563	-0.6779684	0.98267585	-0.26107118	-0.9866884	1.1241196	0.7126723	-0.4637709	-1.3733392	-0.68889326	-0.9278415	-0.9615565	-1.2845709	1.0334668	-1.3067596	-0.8135048	-1.2096964	-1.0578097	0.5992726	0.5468143	-1.1474557	1.2093008	1.3433882	-0.7961864	0.75586474	1.1050098	-1.1490757	0.8440316	1.0024902	-1.0104169	-0.7581981	0.7832523	0.70467746	0.6248815	-1.1700265	-0.5261056	-0.15441537	0.89320225	-0.4707262	1.0059054	0.8489713	0.33126727	1.460672	1.0910006	1.2190751	-0.56310624	-0.7412048	1.017112	0.80497456	-1.2988219	1.3672805	-0.96998376	1.166085	1.201163	0.11241064	0.8178586	-1.2417332
-0.66323006	-1.2590399	-0.78644645	1.2525202	-0.7913641	-1.5330586	0.5030099	0.23186214	1.4628043	0.9170613	-1.0659466	-1.2802352	-1.7786982	0.5784248	-1.2235996	-1.4596514	1.2497584	0.6829962	-0.9929064	-0.99923855	-1.4653811	-1.170606	1.0875727	1.0155506	1.0560127	1.0268886	-1.2894622	-0.7004354	1.8328611	1.1968067	-0.951814	1.3438536	-1.3985999	0.039943222	1.0764842	-1.341726	-0.09543108	1.0532652	-0.683635	0.56910586	1.7284185	-1.0664077	-1.2515923	-0.95731044	-0.82782423	1.3626565	-0.34021732	-0.9127787	1.5134146	1.065554	-0.19287254	-1.3448366	-0.47586295	-1.0602669	-1.1849484	-1.3250854	1.037025	-1.7203261	-1.2000935	-0.94540864	-1.1571307	0.5880726	0.33604133	-1.4477371	1.1493133	1.4120965	-0.6033586	0.713064	1.4562577	-1.2216364	0.82798314	1.0895084	-1.0912716	-0.9346143	0.8386363	0.6801525	0.7333853	-1.1872948	-0.56567144	-0.2508389	0.73191273	-0.23884512	1.1231648	0.8582071	0.12538607	1.3380141	1.0766051	0.97210455	-0.7752171	-0.9569575	0.886978	0.74312264	-1.3140253	1.7125368	-0.921379	1.1640764	1.4095355	0.2217056	0.9041581	-1.5069963
-1.0937886	-1.4277679	-0.977449	1.4851239	-0.8719593	-0.7844918	0.30601147	0.42284262	1.8767465	0.67654485	-0.642692	-1.3033507	-1.8616133	0.4902829	-1.0959569	-1.3343093	1.1752942	0.9375551	-0.83199465	-1.0689226	-1.4650493	-1.3456157	1.0124079	0.99908274	0.8295148	1.3744947	-1.672161	-0.7957196	1.5399551	1.3090322	-1.269316	1.284713	-1.5265164	0.14798233	1.4188485	-1.1115224	0.10574536	1.4823785	-0.7537475	0.6021555	1.4956276	-0.5783338	-0.81350595	-1.0994734	-0.6346218	0.97911555	0.16205981	-0.9524393	1.3504697	0.55901134	-0.5414135	-1.3874717	-0.5101697	-1.0440538	-1.0157963	-1.5763159	1.0502697	-1.2823892	-0.676638	-1.4570568	-1.3563801	0.5923352	0.6151277	-1.1041409	0.9158137	1.6071768	-1.0001147	1.1072868	1.3709675	-1.095976	1.0646365	1.2951556	-0.9810488	-0.70988524	0.7978278	0.53643	0.230145	-1.2510855	0.174545	-0.4830809	1.0657295	-0.4623133	1.2471927	1.1649855	0.5417613	1.8485986	1.1327918	1.3955476	-0.21450274	-0.5291091	0.925824	0.60126203	-1.6029943	1.6804117	-0.8037024	1.5225749	1.3980584	0.37455463	0.9494277	-1.2361652
0.21322788	-0.99459714	-0.65543425	0.7753271	-0.444891	-2.2960162	0.7786235	-0.16383038	0.72352153	1.3124696	-1.5375355	-1.3591177	-1.6841681	0.6386399	-1.3662641	-1.6748594	1.551329	0.22870487	-1.314372	-0.99850833	-1.4990383	-0.8442562	1.1526991	1.1205597	1.45371	0.3993077	-0.7669114	-0.60073006	2.113062	1.2256222	-0.53639	1.5089138	-0.9698038	-0.043045707	0.77986723	-1.725726	-0.07085924	0.3247564	-0.41010234	0.39847532	1.9946573	-1.6722276	-1.744828	-0.8091222	-0.95369285	1.7463659	-0.9637944	-0.87180066	1.8593924	1.6325039	0.44484946	-1.4548603	-0.12609965	-0.9677584	-1.3260919	-1.1561615	1.2878659	-2.3574045	-1.9061513	-0.32059145	-0.8478886	0.5292262	-0.04051995	-1.9520296	1.5570973	1.1873642	0.12080022	0.01432553	1.634616	-1.4590563	0.29082403	1.0700438	-1.2361625	-1.1069319	1.0529435	0.8938318	1.3819648	-1.2408633	-1.610031	0.104737125	0.118577376	0.15279156	0.65484256	0.2853912	-0.55246836	0.2329527	0.9301607	0.31203607	-1.4458705	-1.5575043	1.0164509	0.9556591	-0.87447023	1.8249629	-0.8308753	0.53447044	1.4812416	0.03294341	0.7405778	-2.055546
-1.1385704	-0.81724286	-1.0619495	0.8320426	-0.90160245	-0.54760987	0.79834294	0.93166685	1.1411226	0.9808562	-0.76382285	-0.8538906	-0.890378	0.90523106	-0.7328362	-0.91328067	0.87458193	1.0915004	-0.88668174	-0.91348743	-0.9797066	-1.0682954	0.7845134	0.98446345	0.9629143	1.0011646	-1.0416944	-1.1272228	0.87573516	0.94496703	-1.0288851	0.9319591	-0.7722799	-0.90699244	1.0716372	-0.85104	-0.7914065	0.9112709	-0.98147935	0.95826983	0.83283347	-0.9153651	-0.85312843	-1.0397942	-0.8636706	0.678379	-0.79531443	-1.0419847	0.6618183	0.78407896	-0.9972119	-1.1496799	-0.9398254	-0.8987865	-0.9079897	-0.80811226	0.97705764	-0.81044364	-0.69798815	-1.1325794	-0.92346996	0.90745765	0.9831838	-0.8736775	1.1288034	1.0266411	-1.0747801	0.98906165	0.9010148	-1.0917552	0.9892748	0.89373463	-1.0466299	-0.78603077	0.91456807	0.9521451	0.7454914	-0.87011886	-0.7813418	0.79509777	0.98995113	-1.0267447	1.0088648	0.8845468	0.9442706	1.0468465	1.060797	1.1797502	-0.7470714	-0.9731156	0.97490174	0.8505269	-1.1244028	0.7250007	-0.94054604	1.0923519	0.8697604	-0.905551	1.0592272	-0.84348255
-0.47347474	-0.9233149	-0.97803754	0.6782897	-0.8668842	-1.5826519	1.0500782	0.5717788	0.83972645	1.2233582	-1.2269176	-1.0859283	-1.2202109	0.9958837	-1.1970669	-1.3149055	1.2321044	0.77717465	-1.2484255	-1.0119908	-1.28425	-0.83983713	1.055126	1.0146071	1.3140304	0.5780157	-0.7221057	-1.0365471	1.4791604	1.175647	-0.8486294	1.2666217	-0.929546	-0.6475108	0.9247796	-1.474265	-0.73976994	0.64115036	-0.9332856	0.8256691	1.4675503	-1.4464842	-1.5312672	-1.0019889	-0.99995357	1.319452	-1.0906342	-1.0913124	1.2711927	1.4315392	-0.44543287	-1.3077903	-0.65101016	-0.8867863	-1.3286883	-0.8734044	1.1199596	-1.7325681	-1.4260267	-0.67463374	-0.82224846	0.91716826	0.6965075	-1.4611683	1.289253	1.0317146	-0.5499639	0.65367097	1.1550508	-1.3099613	0.64174926	1.0528742	-1.1252075	-1.112639	1.0808917	1.0385183	1.2503769	-1.1685693	-1.6016138	0.72594583	0.5503407	-0.66793084	0.7687341	0.52355266	0.33506206	0.4786058	0.9108031	0.7861686	-1.3924569	-1.4419653	1.1432024	1.1787206	-0.8943435	1.0322775	-0.99044997	0.74067223	1.0111626	-0.6971354	1.026037	-1.4256809
0.09374272	-0.75318855	-0.65983003	0.6190618	-0.45150337	-2.0223143	1.0074344	0.16617367	0.5323812	1.2293627	-1.3783795	-1.2086565	-1.3238479	0.8334589	-1.1153867	-1.4576188	1.3180087	0.35786936	-1.3248279	-0.8224425	-1.4144442	-0.8765351	0.9262121	1.1247362	1.4144974	0.33719766	-0.6950548	-0.8426507	1.8261051	1.0481125	-0.43666446	1.3664427	-0.6808612	-0.29161423	0.72814393	-1.536832	-0.33795595	0.28284955	-0.5277353	0.42911127	1.7922055	-1.6179209	-1.7109457	-0.9753961	-1.0038682	1.5330946	-1.2348952	-0.93994176	1.5211396	1.4881122	0.128713	-1.5316521	-0.34209242	-0.98397297	-1.317694	-0.99679816	1.3564422	-2.1825106	-1.7371922	-0.31506264	-0.7709604	0.62736726	0.12202038	-1.8638312	1.7045271	0.96892303	0.01978248	0.11947695	1.4023241	-1.4165169	0.33856323	0.96276915	-1.4177516	-1.0865245	1.1804442	1.0896921	1.5152766	-1.1809824	-1.744008	0.4926503	0.20314513	-0.24259959	0.5549608	0.06162721	-0.37047312	0.06354699	0.90751565	0.41876298	-1.5795432	-1.5893693	1.0872829	0.95796794	-0.831626	1.3981736	-1.0547789	0.46650827	1.3296432	-0.26723003	0.7298759	-1.9737111
